run;type;module;name;attrname;attrvalue;value
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType2*.numApps;1;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType2*.app[*].typename;UdpBasicApp;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType2*.app[*].destAddresses;"""server""";
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType2*.app[*].destPort;1000;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType2*.app[*].sendInterval;uniform(0.2s,0.5s);
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType2*.app[*].startTime;exponential(1s);
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType2*.app[*].messageLength;10Byte;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType2*.app[*].packetName;"""Type2SensorData""";
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType3*.numApps;1;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType3*.app[*].typename;UdpBasicApp;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType3*.app[*].destAddresses;"""server""";
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType3*.app[*].destPort;1000;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType3*.app[*].sendInterval;5s;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType3*.app[*].startTime;exponential(1s);
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType3*.app[*].messageLength;40Byte;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType3*.app[*].packetName;"""Type3SensorData""";
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.server.numApps;1;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.server.app[0].typename;UdpSink;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.server.app[0].localPort;1000;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;configname;SlotDurationBMac;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;datetime;20230506-22:59:05;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;datetimef;20230506-225905;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;experiment;SlotDurationBMac;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;inifile;omnetpp.ini;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;iterationvars;$N=10, $slotDuration=0.4;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;iterationvarsd;N=10/slotDuration=0.4;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;iterationvarsf;N=10,slotDuration=0.4-;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;measurement;$N=10, $slotDuration=0.4;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;network;SimMAC;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;processid;8952;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;repetition;0;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;replication;#0;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;resultdir;results/SlotDurationBMAC;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;runnumber;27;
SlotDurationBMac-27-20230506-22:59:05-8952;runattr;;;seedset;27;
SlotDurationBMac-27-20230506-22:59:05-8952;itervar;;;N;10;
SlotDurationBMac-27-20230506-22:59:05-8952;itervar;;;slotDuration;0.4;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;result-dir;results/SlotDurationBMAC;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorsTotalNumber;10;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.vector-recording;false;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.wlan[*].mac.typename;BMac;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.wlan[*].mac.headerLength;1B;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.wlan[*].mac.slotDuration;0.4s;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.wlan[*].queue.typename;DropTailQueue;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;network;SimMAC;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.distFromSensorToSink;50m;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.distFromServerToSink;30m;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;sim-time-limit;100s;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.enableVisualisation;false;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.server.app[0].throughput:vector.vector-recording;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.vector-recording;false;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.scalar-recording;false;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.param-recording;false;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.wlan[*].typename;WirelessInterface;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.wlan[*].radio.typename;ApskScalarRadio;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.arp.typename;GlobalArp;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.netmaskRoutes;"""""";
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.gateway.forwarding;true;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.maxTransmissionDuration;100ms;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.configurator.config;"xmldoc(""topology.xml"")";
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.configurator.addStaticRoutes;false;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.mobility.constraintAreaMaxX;500m;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.mobility.constraintAreaMinX;0m;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.mobility.constraintAreaMaxY;400m;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.mobility.constraintAreaMinY;0m;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.mobility.constraintAreaMaxZ;0m;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.mobility.constraintAreaMinZ;0m;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.mobility.initFromDisplayString;false;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.radio.centerFrequency;2.45GHz;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.radio.bandwidth;2.8MHz;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.radio.transmitter.bitrate;19200 bps;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.radio.transmitter.headerLength;8b;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.radio.transmitter.preambleDuration;0.0001s;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.radio.transmitter.power;2.24mW;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.radio.receiver.energyDetection;-90dBm;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.radio.receiver.sensitivity;-100dBm;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;**.radio.receiver.snirThreshold;-8dB;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.radioMedium.backgroundNoise.power;-110dBm;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.visualizer.*.routingTableVisualizer.displayRoutingTables;false;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.visualizer.*.routingTableVisualizer.displayRoutesIndividually;false;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.visualizer.*.routingTableVisualizer.lineShift;0;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.visualizer.*.routingTableVisualizer.displayLabels;false;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.visualizer.*.infoVisualizer.modules;"""*.server.app[0]""";
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.visualizer.*.infoVisualizer.format;"""%t""";
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType1*.numApps;1;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType1*.app[*].typename;UdpBasicApp;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType1*.app[*].destAddresses;"""server""";
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType1*.app[*].destPort;1000;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType1*.app[*].sendInterval;1s;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType1*.app[*].startTime;exponential(1s);
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType1*.app[*].messageLength;25Byte;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType1*.app[*].packetName;"""Type1SensorData""";
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType2*.numApps;1;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType2*.app[*].typename;UdpBasicApp;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType2*.app[*].destAddresses;"""server""";
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType2*.app[*].destPort;1000;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType2*.app[*].sendInterval;uniform(0.2s,0.5s);
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType2*.app[*].startTime;exponential(1s);
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType2*.app[*].messageLength;10Byte;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType2*.app[*].packetName;"""Type2SensorData""";
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType3*.numApps;1;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType3*.app[*].typename;UdpBasicApp;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType3*.app[*].destAddresses;"""server""";
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType3*.app[*].destPort;1000;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType3*.app[*].sendInterval;5s;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType3*.app[*].startTime;exponential(1s);
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType3*.app[*].messageLength;40Byte;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.sensorType3*.app[*].packetName;"""Type3SensorData""";
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.server.numApps;1;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.server.app[0].typename;UdpSink;
SlotDurationBMac-27-20230506-22:59:05-8952;config;;;*.server.app[0].localPort;1000;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;configname;SlotDurationBMac;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;datetime;20230506-22:59:41;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;datetimef;20230506-225941;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;experiment;SlotDurationBMac;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;inifile;omnetpp.ini;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;iterationvars;$N=10, $slotDuration=0.95;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;iterationvarsd;N=10/slotDuration=0.95;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;iterationvarsf;N=10,slotDuration=0.95-;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;measurement;$N=10, $slotDuration=0.95;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;network;SimMAC;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;processid;12000;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;repetition;0;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;replication;#0;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;resultdir;results/SlotDurationBMAC;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;runnumber;38;
SlotDurationBMac-38-20230506-22:59:41-12000;runattr;;;seedset;38;
SlotDurationBMac-38-20230506-22:59:41-12000;itervar;;;N;10;
SlotDurationBMac-38-20230506-22:59:41-12000;itervar;;;slotDuration;0.95;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;result-dir;results/SlotDurationBMAC;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.sensorsTotalNumber;10;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.vector-recording;false;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.wlan[*].mac.typename;BMac;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.wlan[*].mac.headerLength;1B;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.wlan[*].mac.slotDuration;0.95s;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.wlan[*].queue.typename;DropTailQueue;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;network;SimMAC;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.distFromSensorToSink;50m;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.distFromServerToSink;30m;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;sim-time-limit;100s;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.enableVisualisation;false;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.server.app[0].throughput:vector.vector-recording;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.vector-recording;false;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.scalar-recording;false;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.param-recording;false;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.wlan[*].typename;WirelessInterface;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.wlan[*].radio.typename;ApskScalarRadio;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.arp.typename;GlobalArp;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.netmaskRoutes;"""""";
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.gateway.forwarding;true;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.maxTransmissionDuration;100ms;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.configurator.config;"xmldoc(""topology.xml"")";
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;*.configurator.addStaticRoutes;false;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.mobility.constraintAreaMaxX;500m;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.mobility.constraintAreaMinX;0m;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.mobility.constraintAreaMaxY;400m;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.mobility.constraintAreaMinY;0m;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.mobility.constraintAreaMaxZ;0m;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.mobility.constraintAreaMinZ;0m;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.mobility.initFromDisplayString;false;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.radio.centerFrequency;2.45GHz;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.radio.bandwidth;2.8MHz;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.radio.transmitter.bitrate;19200 bps;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.radio.transmitter.headerLength;8b;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.radio.transmitter.preambleDuration;0.0001s;
SlotDurationBMac-38-20230506-22:59:41-12000;config;;;**.radio.transmitter.power;2.24mW;
