run;type;module;name;attrname;attrvalue;value
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType3[7].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType3[7].udp;packetSent:count;;;20
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType3[7].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType3[7].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType3[7].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType3[7].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType3[8].energyStorage;residualEnergyCapacity:last;;;-0.46987350599193
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType3[8].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType3[8].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType3[8].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
